Date,Openings,Hires,Labor_Force,Unemployment_Rate,Hourly_Wage,LH_Employment,State
2018-11-01,159.0,132.0,3863242.0,4.5,33.66,2926.5,WA
2018-12-01,155.0,129.0,3877111.0,4.6,34.15,2920.3,WA
2019-01-01,146.0,127.0,3890859.0,4.7,34.15,2890.2,WA
2019-02-01,165.0,107.0,3903516.0,4.6,34.64,2882.3,WA
2019-03-01,159.0,139.0,3915084.0,4.6,34.28,2910.9,WA
2019-04-01,181.0,162.0,3925819.0,4.4,34.24,2933.6,WA
2019-05-01,159.0,139.0,3935594.0,4.3,34.08,2956.4,WA
2019-06-01,164.0,143.0,3944443.0,4.2,34.13,2971.0,WA
2019-07-01,172.0,139.0,3952679.0,4.1,34.02,2961.3,WA
2019-08-01,175.0,137.0,3960828.0,4.0,33.87,2958.8,WA
2019-09-01,157.0,144.0,3969950.0,3.9,34.17,2964.4,WA
2019-10-01,147.0,125.0,3980986.0,3.9,34.07,2973.6,WA
2019-11-01,165.0,130.0,3991180.0,3.8,34.16,2985.2,WA
2019-12-01,165.0,136.0,3994995.0,3.7,34.44,2990.6,WA
2020-01-01,190.0,160.0,3989932.0,3.6,34.42,2955.9,WA
2020-02-01,165.0,141.0,3977324.0,3.8,34.45,2964.4,WA
2020-03-01,128.0,126.0,3941485.0,6.0,34.25,2957.3,WA
2020-04-01,80.0,72.0,3974959.0,17.1,35.51,2634.1,WA
2020-05-01,126.0,211.0,3921543.0,13.6,35.14,2622.8,WA
2020-06-01,136.0,189.0,3875271.0,11.7,34.37,2704.4,WA
2020-07-01,121.0,100.0,3874343.0,10.5,34.54,2736.0,WA
2020-08-01,129.0,114.0,3851942.0,9.0,34.81,2758.5,WA
2020-09-01,119.0,106.0,3862675.0,8.2,34.82,2782.2,WA
2020-10-01,129.0,118.0,3852136.0,7.3,34.78,2790.3,WA
2020-11-01,143.0,107.0,3851200.0,6.9,34.95,2804.5,WA
2020-12-01,136.0,121.0,3853271.0,6.7,34.95,2781.9,WA
2021-01-01,121.0,106.0,3860829.0,6.4,34.71,2743.9,WA
2021-02-01,159.0,120.0,3863282.0,6.2,34.7,2773.0,WA
2021-03-01,173.0,131.0,3869081.0,5.9,34.34,2806.0,WA
2021-04-01,190.0,129.0,3877141.0,5.7,34.94,2840.8,WA
2021-05-01,201.0,123.0,3884280.0,5.5,35.09,2864.0,WA
2021-06-01,218.0,142.0,3893915.0,5.3,35.02,2890.2,WA
2021-07-01,237.0,142.0,3898468.0,5.1,35.4,2903.7,WA
2021-08-01,223.0,134.0,3902582.0,4.9,35.83,2909.9,WA
2021-09-01,229.0,139.0,3904576.0,4.7,36.03,2928.5,WA
2021-10-01,236.0,144.0,3909222.0,4.4,36.63,2958.5,WA
2021-11-01,220.0,145.0,3914388.0,4.2,36.81,2971.7,WA
2021-12-01,224.0,117.0,3922918.0,4.0,37.0,2975.0,WA
2022-01-01,222.0,142.0,3933727.0,4.0,37.51,2927.2,WA
2022-02-01,256.0,161.0,3944953.0,3.9,37.21,2962.3,WA
2022-03-01,255.0,146.0,3955453.0,3.9,37.05,2983.1,WA
2022-04-01,244.0,142.0,3965087.0,3.9,37.13,3001.1,WA
2022-05-01,232.0,125.0,3970848.0,3.9,37.67,3017.5,WA
2022-06-01,211.0,129.0,3975735.0,4.0,37.47,3031.4,WA
2022-07-01,275.0,145.0,3978870.0,4.0,37.6,3042.8,WA
2022-08-01,202.0,125.0,3980907.0,4.1,37.86,3045.9,WA
2022-09-01,218.0,132.0,3982938.0,4.2,37.85,3048.4,WA
2022-10-01,210.0,133.0,3987242.0,4.2,38.59,3054.7,WA
2022-11-01,197.0,128.0,3993207.0,4.2,38.45,3060.1,WA
2022-12-01,253.0,124.0,3999464.0,4.2,38.61,3058.9,WA
2023-01-01,211.0,127.0,4005736.0,4.1,39.23,3033.3,WA
2023-02-01,183.0,112.0,4011538.0,4.1,39.08,3047.2,WA
2023-03-01,174.0,114.0,4016941.0,4.0,39.0,3059.0,WA
2023-04-01,185.0,108.0,4021858.0,4.0,39.76,3074.5,WA
2023-05-01,162.0,132.0,4025537.0,4.0,39.32,3093.8,WA
2023-06-01,161.0,106.0,4028298.0,4.0,39.64,3117.2,WA
2023-07-01,163.0,105.0,4030506.0,4.1,40.11,3089.8,WA
2023-08-01,177.0,105.0,4033087.0,4.2,39.77,3081.9,WA
2023-09-01,160.0,107.0,4035345.0,4.4,39.98,3091.6,WA
2023-10-01,147.0,100.0,4037664.0,4.5,40.37,3090.6,WA
2023-11-01,167.0,108.0,4037602.0,4.6,40.16,3100.5,WA
2023-12-01,148.0,95.0,4038763.0,4.6,40.57,3105.0,WA
2015-01-01,142.0,90.0,3632559.0,5.2,30.53,3015.9,MA
2015-02-01,144.0,102.0,3630125.0,5.1,30.59,3024.1,MA
2015-03-01,136.0,134.0,3627911.0,5.0,30.39,3051.2,MA
2015-04-01,174.0,76.0,3626445.0,5.0,30.25,3099.6,MA
2015-05-01,151.0,98.0,3624724.0,4.9,30.11,3136.1,MA
2015-06-01,124.0,84.0,3621649.0,4.8,29.83,3159.3,MA
2015-07-01,142.0,88.0,3617532.0,4.7,29.81,3141.6,MA
2015-08-01,139.0,99.0,3613335.0,4.7,30.16,3123.5,MA
2015-09-01,144.0,104.0,3610168.0,4.6,30.35,3127.4,MA
2015-10-01,151.0,104.0,3609632.0,4.6,30.71,3160.8,MA
2015-11-01,158.0,94.0,3612914.0,4.5,31.06,3166.1,MA
2015-12-01,157.0,129.0,3618835.0,4.5,30.86,3167.9,MA
2016-01-01,145.0,102.0,3624936.0,4.4,31.29,3073.3,MA
2016-02-01,136.0,97.0,3629994.0,4.3,31.13,3097.7,MA
2016-03-01,139.0,106.0,3634170.0,4.2,30.95,3119.7,MA
2016-04-01,136.0,108.0,3638657.0,4.1,30.91,3167.9,MA
2016-05-01,143.0,105.0,3644454.0,4.1,30.92,3189.5,MA
2016-06-01,142.0,118.0,3651003.0,4.0,30.53,3211.8,MA
2016-07-01,152.0,114.0,3657583.0,3.9,30.65,3211.0,MA
2016-08-01,143.0,127.0,3663943.0,3.9,30.56,3196.0,MA
2016-09-01,155.0,133.0,3669893.0,3.8,31.07,3205.1,MA
2016-10-01,142.0,122.0,3675108.0,3.8,31.54,3214.0,MA
2016-11-01,142.0,131.0,3679999.0,3.8,31.39,3222.3,MA
2016-12-01,157.0,124.0,3685695.0,3.9,31.45,3221.6,MA
2017-01-01,150.0,112.0,3693139.0,3.9,32.04,3130.9,MA
2017-02-01,187.0,116.0,3701716.0,3.9,31.96,3147.8,MA
2017-03-01,154.0,102.0,3709927.0,3.9,31.89,3165.4,MA
2017-04-01,148.0,98.0,3717332.0,3.9,32.04,3210.2,MA
2017-05-01,143.0,109.0,3723697.0,3.9,31.48,3235.4,MA
2017-06-01,149.0,107.0,3729001.0,3.8,31.36,3273.5,MA
2017-07-01,163.0,120.0,3733434.0,3.8,31.59,3245.4,MA
2017-08-01,150.0,98.0,3736954.0,3.8,31.22,3230.9,MA
2017-09-01,139.0,89.0,3740095.0,3.8,31.71,3235.8,MA
2017-10-01,156.0,115.0,3743965.0,3.8,32.08,3252.3,MA
2017-11-01,143.0,96.0,3749313.0,3.8,32.16,3258.6,MA
2017-12-01,130.0,96.0,3757459.0,3.7,32.06,3259.9,MA
2018-01-01,145.0,105.0,3769274.0,3.7,32.3,3165.1,MA
2018-02-01,152.0,102.0,3784535.0,3.6,32.62,3192.4,MA
2018-03-01,144.0,117.0,3800886.0,3.6,32.84,3201.9,MA
2018-04-01,155.0,108.0,3815127.0,3.6,32.97,3243.2,MA
2018-05-01,162.0,119.0,3825483.0,3.5,32.67,3269.8,MA
2018-06-01,163.0,112.0,3831789.0,3.5,32.52,3304.9,MA
2018-07-01,159.0,116.0,3834581.0,3.4,32.61,3273.3,MA
2018-08-01,160.0,109.0,3835875.0,3.4,32.44,3256.7,MA
2018-09-01,177.0,116.0,3837319.0,3.3,33.2,3264.0,MA
2018-10-01,171.0,113.0,3839492.0,3.3,33.11,3288.2,MA
2018-11-01,200.0,136.0,3842042.0,3.3,33.2,3293.3,MA
2018-12-01,195.0,115.0,3844303.0,3.3,33.71,3294.1,MA
2019-01-01,194.0,125.0,3845803.0,3.2,33.45,3201.7,MA
2019-02-01,174.0,118.0,3846567.0,3.2,33.81,3226.5,MA
2019-03-01,185.0,117.0,3847301.0,3.1,33.79,3238.9,MA
2019-04-01,179.0,121.0,3848455.0,3.1,33.8,3293.6,MA
2019-05-01,177.0,123.0,3849467.0,3.0,33.59,3320.5,MA
2019-06-01,169.0,143.0,3850035.0,3.0,33.78,3356.4,MA
2019-07-01,148.0,116.0,3850030.0,3.0,33.52,3331.2,MA
2019-08-01,181.0,125.0,3849190.0,3.0,33.72,3313.5,MA
2019-09-01,167.0,128.0,3848299.0,3.0,34.44,3314.5,MA
2019-10-01,161.0,115.0,3847571.0,3.0,34.34,3337.1,MA
2019-11-01,153.0,130.0,3846073.0,3.0,34.27,3344.0,MA
2019-12-01,143.0,126.0,3840356.0,3.0,34.65,3342.3,MA
2020-01-01,166.0,114.0,3827335.0,3.0,34.64,3257.5,MA
2020-02-01,186.0,126.0,3806656.0,3.1,34.61,3283.4,MA
2020-03-01,134.0,125.0,3781020.0,3.1,34.57,3255.8,MA
2020-04-01,117.0,77.0,3509078.0,17.8,36.79,2724.9,MA
2020-05-01,114.0,147.0,3670550.0,14.3,36.35,2775.0,MA
2020-06-01,140.0,194.0,3777546.0,14.7,35.81,2865.3,MA
2020-07-01,144.0,130.0,3769749.0,12.5,35.76,2925.0,MA
2020-08-01,133.0,134.0,3745616.0,10.4,35.91,2969.5,MA
2020-09-01,132.0,111.0,3767786.0,9.6,35.86,2999.2,MA
2020-10-01,150.0,118.0,3751342.0,8.4,36.13,3054.5,MA
2020-11-01,156.0,110.0,3747109.0,7.8,36.54,3064.0,MA
2020-12-01,140.0,109.0,3741382.0,7.4,36.38,3049.8,MA
2021-01-01,154.0,106.0,3732439.0,6.8,36.58,2982.3,MA
2021-02-01,173.0,109.0,3728472.0,6.4,36.15,3010.7,MA
2021-03-01,199.0,164.0,3730088.0,6.1,36.1,3034.0,MA
2021-04-01,217.0,131.0,3739270.0,5.9,36.41,3090.3,MA
2021-05-01,224.0,117.0,3742276.0,5.6,36.64,3119.4,MA
2021-06-01,235.0,143.0,3751275.0,5.5,36.32,3166.3,MA
2021-07-01,284.0,137.0,3750600.0,5.3,36.59,3189.1,MA
2021-08-01,282.0,125.0,3751424.0,5.0,37.09,3184.0,MA
2021-09-01,278.0,132.0,3750601.0,4.7,37.08,3168.9,MA
2021-10-01,304.0,129.0,3754363.0,4.4,37.67,3215.6,MA
2021-11-01,289.0,123.0,3757773.0,4.2,37.93,3226.3,MA
2021-12-01,289.0,141.0,3763439.0,3.9,38.17,3222.5,MA
2022-01-01,277.0,164.0,3772725.0,3.8,39.05,3149.0,MA
2022-02-01,320.0,147.0,3777769.0,3.7,38.77,3184.8,MA
2022-03-01,295.0,119.0,3780330.0,3.6,38.7,3199.4,MA
2022-04-01,303.0,130.0,3784185.0,3.6,39.1,3244.6,MA
2022-05-01,338.0,127.0,3786850.0,3.6,39.26,3263.7,MA
2022-06-01,306.0,128.0,3787614.0,3.6,38.61,3311.2,MA
2022-07-01,285.0,124.0,3785446.0,3.6,38.7,3311.2,MA
2022-08-01,252.0,110.0,3785403.0,3.7,38.97,3298.6,MA
2022-09-01,277.0,130.0,3780661.0,3.6,39.78,3289.5,MA
2022-10-01,258.0,139.0,3780536.0,3.7,40.19,3298.0,MA
2022-11-01,240.0,126.0,3780361.0,3.6,40.04,3307.7,MA
2022-12-01,259.0,118.0,3782639.0,3.6,40.22,3288.9,MA
2023-01-01,255.0,144.0,3787119.0,3.5,40.76,3225.1,MA
2023-02-01,261.0,122.0,3794157.0,3.5,40.31,3243.4,MA
2023-03-01,267.0,115.0,3798536.0,3.4,40.21,3257.5,MA
2023-04-01,300.0,134.0,3800038.0,3.3,40.75,3283.7,MA
2023-05-01,243.0,134.0,3806888.0,3.4,40.19,3308.7,MA
2023-06-01,264.0,111.0,3811789.0,3.3,39.91,3352.9,MA
2023-07-01,233.0,111.0,3819263.0,3.4,40.5,3340.9,MA
2023-08-01,247.0,120.0,3831242.0,3.4,40.02,3328.9,MA
2023-09-01,241.0,122.0,3841846.0,3.5,40.47,3317.3,MA
2023-10-01,222.0,114.0,3853557.0,3.6,40.79,3332.4,MA
2023-11-01,212.0,95.0,3863278.0,3.6,40.43,3334.5,MA
2023-12-01,231.0,104.0,3873465.0,3.7,40.54,3332.3,MA
2015-01-01,165.0,139.0,4237002.0,4.7,25.79,3344.6,VA
2015-02-01,153.0,124.0,4234354.0,4.7,26.3,3353.7,VA
2015-03-01,146.0,123.0,4232923.0,4.6,26.23,3364.8,VA
2015-04-01,169.0,139.0,4232210.0,4.6,26.04,3416.3,VA
2015-05-01,173.0,149.0,4231145.0,4.5,25.94,3432.2,VA
2015-06-01,153.0,136.0,4228911.0,4.4,25.79,3450.7,VA
2015-07-01,180.0,128.0,4226202.0,4.3,25.81,3443.0,VA
2015-08-01,177.0,140.0,4223634.0,4.2,26.34,3443.2,VA
2015-09-01,180.0,133.0,4221591.0,4.2,26.26,3456.3,VA
2015-10-01,182.0,139.0,4221568.0,4.1,26.36,3483.0,VA
2015-11-01,184.0,148.0,4224180.0,4.1,26.55,3508.0,VA
2015-12-01,193.0,143.0,4227902.0,4.1,26.26,3500.4,VA
2016-01-01,191.0,109.0,4231483.0,4.0,26.64,3417.2,VA
2016-02-01,171.0,139.0,4234176.0,4.0,26.63,3434.0,VA
2016-03-01,169.0,133.0,4235617.0,4.0,26.71,3460.9,VA
2016-04-01,177.0,150.0,4236956.0,4.0,26.89,3494.3,VA
2016-05-01,138.0,126.0,4239689.0,4.0,27.2,3493.1,VA
2016-06-01,154.0,128.0,4243995.0,4.0,26.76,3511.1,VA
2016-07-01,168.0,120.0,4249505.0,4.0,27.03,3486.6,VA
2016-08-01,177.0,116.0,4255870.0,4.0,26.64,3491.2,VA
2016-09-01,180.0,132.0,4262873.0,4.0,27.08,3502.6,VA
2016-10-01,173.0,134.0,4269893.0,4.0,27.55,3515.5,VA
2016-11-01,186.0,139.0,4277138.0,4.0,27.13,3541.7,VA
2016-12-01,183.0,129.0,4285563.0,4.0,27.29,3529.2,VA
2017-01-01,158.0,140.0,4295344.0,4.0,27.97,3457.5,VA
2017-02-01,184.0,157.0,4305591.0,3.9,27.7,3482.8,VA
2017-03-01,186.0,155.0,4314559.0,3.8,27.53,3496.9,VA
2017-04-01,204.0,159.0,4321755.0,3.7,28.06,3523.1,VA
2017-05-01,201.0,149.0,4327413.0,3.7,27.43,3532.4,VA
2017-06-01,256.0,153.0,4331491.0,3.6,26.99,3558.0,VA
2017-07-01,190.0,157.0,4334243.0,3.5,27.5,3528.2,VA
2017-08-01,179.0,153.0,4335627.0,3.5,27.21,3524.6,VA
2017-09-01,189.0,141.0,4336048.0,3.5,27.47,3534.7,VA
2017-10-01,179.0,130.0,4336283.0,3.5,27.72,3552.8,VA
2017-11-01,177.0,134.0,4336807.0,3.4,27.39,3575.4,VA
2017-12-01,184.0,132.0,4338678.0,3.4,27.75,3566.7,VA
2018-01-01,188.0,130.0,4342632.0,3.4,28.08,3503.4,VA
2018-02-01,188.0,130.0,4348614.0,3.3,27.87,3526.5,VA
2018-03-01,199.0,131.0,4354678.0,3.2,27.97,3542.7,VA
2018-04-01,192.0,124.0,4357520.0,3.1,28.26,3568.6,VA
2018-05-01,191.0,138.0,4355424.0,2.9,27.96,3578.0,VA
2018-06-01,211.0,146.0,4350195.0,2.8,28.05,3602.1,VA
2018-07-01,202.0,142.0,4344543.0,2.8,28.45,3573.3,VA
2018-08-01,203.0,144.0,4341692.0,2.8,28.28,3569.8,VA
2018-09-01,219.0,139.0,4343694.0,2.8,29.07,3568.2,VA
2018-10-01,186.0,161.0,4350720.0,2.9,28.53,3595.2,VA
2018-11-01,212.0,166.0,4361260.0,3.0,28.65,3623.5,VA
2018-12-01,193.0,147.0,4373152.0,3.0,29.46,3603.3,VA
2019-01-01,211.0,150.0,4383817.0,3.1,28.88,3542.2,VA
2019-02-01,216.0,165.0,4391486.0,3.0,28.96,3563.7,VA
2019-03-01,221.0,153.0,4395452.0,2.9,29.1,3579.2,VA
2019-04-01,212.0,159.0,4396580.0,2.8,29.67,3604.7,VA
2019-05-01,221.0,148.0,4396207.0,2.7,29.54,3609.0,VA
2019-06-01,220.0,155.0,4396264.0,2.5,29.49,3637.9,VA
2019-07-01,222.0,157.0,4398330.0,2.5,29.28,3608.5,VA
2019-08-01,222.0,148.0,4403343.0,2.5,29.01,3607.4,VA
2019-09-01,218.0,156.0,4411433.0,2.6,29.73,3606.1,VA
2019-10-01,251.0,190.0,4420554.0,2.7,29.18,3645.5,VA
2019-11-01,215.0,157.0,4427891.0,2.7,29.22,3671.9,VA
2019-12-01,211.0,198.0,4428627.0,2.7,29.45,3651.0,VA
2020-01-01,217.0,173.0,4423464.0,2.8,29.31,3598.0,VA
2020-02-01,213.0,148.0,4418731.0,2.9,29.5,3611.1,VA
2020-03-01,206.0,121.0,4422545.0,3.2,29.16,3604.1,VA
2020-04-01,157.0,79.0,4303723.0,11.9,30.07,3195.9,VA
2020-05-01,163.0,116.0,4283943.0,10.0,29.75,3215.9,VA
2020-06-01,191.0,269.0,4276850.0,8.9,29.2,3300.7,VA
2020-07-01,191.0,152.0,4307354.0,8.3,29.62,3333.8,VA
2020-08-01,218.0,185.0,4310745.0,7.3,29.85,3390.4,VA
2020-09-01,186.0,152.0,4323725.0,6.7,29.93,3416.7,VA
2020-10-01,210.0,175.0,4311352.0,5.9,30.2,3459.2,VA
2020-11-01,205.0,185.0,4303410.0,5.3,30.83,3484.1,VA
2020-12-01,212.0,161.0,4298543.0,5.0,30.26,3471.9,VA
2021-01-01,209.0,156.0,4299365.0,4.8,30.49,3421.1,VA
2021-02-01,256.0,161.0,4298762.0,4.7,30.88,3434.0,VA
2021-03-01,233.0,158.0,4303699.0,4.6,30.33,3454.6,VA
2021-04-01,266.0,168.0,4309375.0,4.4,30.53,3479.2,VA
2021-05-01,281.0,154.0,4314973.0,4.2,30.68,3488.8,VA
2021-06-01,270.0,175.0,4318583.0,4.0,30.97,3515.2,VA
2021-07-01,294.0,167.0,4318194.0,3.8,31.46,3522.0,VA
2021-08-01,299.0,174.0,4319842.0,3.5,31.74,3532.5,VA
2021-09-01,333.0,180.0,4322146.0,3.3,31.7,3526.9,VA
2021-10-01,281.0,163.0,4330225.0,3.1,31.76,3575.2,VA
2021-11-01,310.0,154.0,4341173.0,2.9,32.07,3602.9,VA
2021-12-01,300.0,165.0,4355333.0,2.8,32.31,3596.1,VA
2022-01-01,296.0,151.0,4371563.0,2.7,33.18,3521.0,VA
2022-02-01,294.0,175.0,4386806.0,2.6,32.62,3564.0,VA
2022-03-01,321.0,171.0,4398701.0,2.6,32.62,3571.5,VA
2022-04-01,311.0,192.0,4408389.0,2.6,32.35,3617.3,VA
2022-05-01,311.0,146.0,4415209.0,2.5,32.86,3618.9,VA
2022-06-01,327.0,164.0,4421587.0,2.6,32.36,3632.3,VA
2022-07-01,331.0,205.0,4428655.0,2.6,32.67,3630.2,VA
2022-08-01,316.0,167.0,4437070.0,2.7,32.47,3647.6,VA
2022-09-01,340.0,164.0,4448652.0,2.8,32.51,3654.3,VA
2022-10-01,343.0,164.0,4464553.0,2.9,33.09,3674.9,VA
2022-11-01,332.0,182.0,4482886.0,2.9,32.74,3706.1,VA
2022-12-01,352.0,178.0,4500493.0,2.9,32.81,3686.7,VA
2023-01-01,347.0,179.0,4516542.0,2.9,33.47,3643.2,VA
2023-02-01,334.0,184.0,4529685.0,2.8,33.48,3674.0,VA
2023-03-01,332.0,180.0,4538781.0,2.7,32.92,3681.9,VA
2023-04-01,269.0,171.0,4543829.0,2.6,32.51,3704.2,VA
2023-05-01,301.0,172.0,4545851.0,2.6,32.02,3711.0,VA
2023-06-01,287.0,191.0,4546634.0,2.5,32.21,3738.3,VA
2023-07-01,233.0,171.0,4548081.0,2.6,32.85,3713.2,VA
2023-08-01,260.0,151.0,4550512.0,2.6,32.74,3725.9,VA
2023-09-01,260.0,171.0,4552761.0,2.7,33.09,3732.5,VA
2023-10-01,243.0,153.0,4554674.0,2.8,33.74,3754.3,VA
2023-11-01,267.0,161.0,4555397.0,2.8,33.12,3777.6,VA
2023-12-01,264.0,157.0,4555358.0,2.8,33.51,3763.3,VA
2015-01-01,170.0,140.0,4764774.0,6.0,23.87,3428.5,MI
2015-02-01,161.0,130.0,4763075.0,5.9,23.96,3445.2,MI
2015-03-01,139.0,132.0,4763675.0,5.8,23.93,3459.1,MI
2015-04-01,153.0,155.0,4766275.0,5.7,23.77,3480.4,MI
2015-05-01,154.0,141.0,4769372.0,5.6,23.63,3530.0,MI
2015-06-01,158.0,138.0,4771847.0,5.5,23.53,3531.2,MI
2015-07-01,172.0,143.0,4773803.0,5.4,23.83,3470.2,MI
2015-08-01,167.0,143.0,4775840.0,5.2,24.2,3476.9,MI
2015-09-01,165.0,156.0,4779395.0,5.1,24.19,3517.1,MI
2015-10-01,164.0,172.0,4786771.0,5.0,24.25,3557.1,MI
2015-11-01,159.0,142.0,4798667.0,4.9,24.34,3560.2,MI
2015-12-01,161.0,131.0,4813134.0,4.9,24.27,3559.6,MI
2016-01-01,161.0,226.0,4827409.0,4.9,24.25,3478.4,MI
2016-02-01,167.0,178.0,4839932.0,4.9,24.16,3500.0,MI
2016-03-01,162.0,176.0,4849814.0,4.9,24.16,3514.9,MI
2016-04-01,177.0,144.0,4857719.0,5.0,23.98,3547.7,MI
2016-05-01,167.0,155.0,4864670.0,5.0,23.95,3578.3,MI
2016-06-01,188.0,167.0,4871098.0,5.0,23.66,3587.3,MI
2016-07-01,194.0,166.0,4877110.0,5.0,23.79,3536.8,MI
2016-08-01,167.0,133.0,4882900.0,5.0,23.71,3541.7,MI
2016-09-01,166.0,144.0,4888654.0,5.0,23.85,3591.0,MI
2016-10-01,178.0,153.0,4893430.0,5.1,24.17,3606.6,MI
2016-11-01,203.0,173.0,4896498.0,5.1,24.12,3618.5,MI
2016-12-01,186.0,134.0,4897910.0,5.0,24.22,3605.9,MI
2017-01-01,193.0,149.0,4898119.0,4.9,24.65,3527.9,MI
2017-02-01,191.0,132.0,4897485.0,4.7,24.44,3544.0,MI
2017-03-01,195.0,140.0,4896456.0,4.5,24.34,3561.5,MI
2017-04-01,193.0,145.0,4896887.0,4.4,24.69,3579.8,MI
2017-05-01,188.0,141.0,4900103.0,4.3,24.26,3618.2,MI
2017-06-01,208.0,171.0,4905778.0,4.4,24.13,3632.4,MI
2017-07-01,192.0,162.0,4912843.0,4.5,24.36,3560.5,MI
2017-08-01,230.0,172.0,4918844.0,4.6,24.14,3568.7,MI
2017-09-01,213.0,157.0,4921634.0,4.7,24.54,3613.2,MI
2017-10-01,214.0,158.0,4921385.0,4.7,24.79,3629.8,MI
2017-11-01,223.0,161.0,4919605.0,4.7,24.79,3639.7,MI
2017-12-01,221.0,171.0,4918650.0,4.6,25.11,3628.3,MI
2018-01-01,225.0,182.0,4920884.0,4.5,25.29,3554.9,MI
2018-02-01,214.0,159.0,4927259.0,4.4,25.12,3578.4,MI
2018-03-01,216.0,158.0,4935364.0,4.3,24.99,3598.5,MI
2018-04-01,218.0,137.0,4940831.0,4.2,25.33,3602.8,MI
2018-05-01,226.0,179.0,4942041.0,4.1,25.16,3641.9,MI
2018-06-01,215.0,182.0,4940348.0,4.0,25.19,3664.9,MI
2018-07-01,227.0,159.0,4937813.0,4.0,25.41,3589.9,MI
2018-08-01,238.0,171.0,4937504.0,4.0,25.28,3604.3,MI
2018-09-01,236.0,186.0,4940876.0,4.0,25.81,3630.8,MI
2018-10-01,238.0,172.0,4947469.0,4.1,25.85,3662.7,MI
2018-11-01,222.0,170.0,4955714.0,4.2,26.01,3670.3,MI
2018-12-01,246.0,180.0,4963336.0,4.2,26.24,3652.9,MI
2019-01-01,223.0,151.0,4968381.0,4.2,26.26,3576.8,MI
2019-02-01,203.0,211.0,4970537.0,4.2,26.38,3589.9,MI
2019-03-01,239.0,168.0,4971497.0,4.2,26.34,3607.5,MI
2019-04-01,226.0,183.0,4973183.0,4.2,26.44,3621.8,MI
2019-05-01,223.0,172.0,4975072.0,4.2,26.26,3660.8,MI
2019-06-01,223.0,162.0,4976430.0,4.2,26.4,3667.3,MI
2019-07-01,211.0,160.0,4977230.0,4.1,26.32,3604.9,MI
2019-08-01,204.0,167.0,4977625.0,4.1,26.39,3623.4,MI
2019-09-01,211.0,174.0,4978659.0,4.0,26.82,3646.5,MI
2019-10-01,238.0,152.0,4979874.0,3.9,26.77,3667.6,MI
2019-11-01,216.0,158.0,4979379.0,3.8,26.98,3681.2,MI
2019-12-01,199.0,159.0,4973652.0,3.8,27.18,3678.2,MI
2020-01-01,216.0,154.0,4960108.0,3.8,27.08,3590.1,MI
2020-02-01,211.0,172.0,4937894.0,3.8,27.23,3612.6,MI
2020-03-01,156.0,154.0,4909618.0,3.7,27.28,3588.5,MI
2020-04-01,92.0,123.0,4561790.0,22.7,28.69,2871.8,MI
2020-05-01,131.0,296.0,4882818.0,19.3,27.98,2962.9,MI
2020-06-01,226.0,349.0,5013907.0,14.5,27.22,3173.9,MI
2020-07-01,219.0,234.0,4955114.0,12.5,27.11,3214.6,MI
2020-08-01,220.0,207.0,4884241.0,10.0,27.36,3281.6,MI
2020-09-01,201.0,191.0,4874366.0,8.9,27.6,3338.4,MI
2020-10-01,198.0,195.0,4827190.0,7.7,27.57,3393.8,MI
2020-11-01,217.0,195.0,4805259.0,7.1,27.89,3394.3,MI
2020-12-01,217.0,156.0,4718476.0,6.9,27.89,3309.7,MI
2021-01-01,266.0,186.0,4772367.0,6.5,28.19,3263.2,MI
2021-02-01,284.0,238.0,4757958.0,6.3,28.19,3341.0,MI
2021-03-01,278.0,187.0,4752272.0,6.1,28.32,3358.2,MI
2021-04-01,316.0,214.0,4755581.0,6.1,28.59,3380.0,MI
2021-05-01,352.0,173.0,4760327.0,6.1,28.64,3416.0,MI
2021-06-01,367.0,211.0,4768845.0,6.1,28.54,3450.0,MI
2021-07-01,379.0,253.0,4773185.0,5.9,28.61,3429.0,MI
2021-08-01,366.0,220.0,4779014.0,5.7,28.85,3444.1,MI
2021-09-01,361.0,200.0,4785077.0,5.3,28.98,3465.8,MI
2021-10-01,389.0,196.0,4794381.0,5.0,29.2,3525.3,MI
2021-11-01,354.0,204.0,4805185.0,4.7,29.33,3545.1,MI
2021-12-01,322.0,194.0,4818651.0,4.5,29.65,3540.6,MI
2022-01-01,344.0,180.0,4834211.0,4.4,30.22,3464.0,MI
2022-02-01,356.0,184.0,4847668.0,4.4,29.98,3507.7,MI
2022-03-01,362.0,202.0,4857310.0,4.3,29.86,3517.8,MI
2022-04-01,369.0,191.0,4862590.0,4.2,30.36,3562.8,MI
2022-05-01,352.0,146.0,4863799.0,4.1,30.22,3588.5,MI
2022-06-01,309.0,188.0,4862146.0,4.1,29.79,3603.5,MI
2022-07-01,329.0,167.0,4859926.0,4.0,29.95,3564.3,MI
2022-08-01,259.0,168.0,4860405.0,4.0,30.08,3576.8,MI
2022-09-01,321.0,170.0,4865600.0,4.0,30.42,3596.0,MI
2022-10-01,274.0,165.0,4876551.0,4.1,30.63,3614.6,MI
2022-11-01,279.0,167.0,4891602.0,4.1,30.7,3632.2,MI
2022-12-01,312.0,174.0,4909093.0,4.1,30.78,3620.5,MI
2023-01-01,280.0,183.0,4927651.0,4.0,31.14,3559.5,MI
2023-02-01,259.0,157.0,4946516.0,3.9,30.78,3582.1,MI
2023-03-01,251.0,162.0,4964872.0,3.8,30.79,3592.7,MI
